Dates,Open ,High,Low,Close ,Volume,MarketCapita
17-06-2022,"1,067.99","1,112.47","1,060.87","1,086.52","14,59,14,86,540","1,31,69,71,96,726"
16-06-2022,"1,233.60","1,246.14","1,058.78","1,067.73","18,90,76,71,369","1,29,40,67,48,348"
15-06-2022,"1,211.37","1,236.63","1,025.68","1,233.21","37,53,99,99,450","1,49,44,69,89,787"
14-06-2022,"1,204.56","1,252.47","1,094.70","1,211.66","33,32,78,26,525","1,46,82,16,04,380"
13-06-2022,"1,443.84","1,448.74","1,181.95","1,204.58","45,16,27,88,786","1,45,94,90,07,641"
12-06-2022,"1,530.19","1,539.71","1,436.18","1,445.22","23,46,50,74,882","1,75,08,69,38,732"
11-06-2022,"1,665.22","1,679.31","1,507.04","1,529.66","21,12,70,89,064","1,85,29,88,97,902"
10-06-2022,"1,789.69","1,797.61","1,663.43","1,665.04","18,50,47,40,451","2,01,67,76,80,445"
09-06-2022,"1,793.51","1,827.29","1,779.87","1,789.83","12,01,30,83,393","2,16,77,01,82,921"
08-06-2022,"1,814.10","1,830.68","1,770.23","1,793.57","18,04,14,76,023","2,17,20,21,09,119"
07-06-2022,"1,859.33","1,862.91","1,729.41","1,814.05","24,02,00,76,750","2,19,65,94,18,081"
06-06-2022,"1,805.64","1,915.03","1,804.99","1,859.29","16,51,84,71,852","2,25,11,46,30,766"
05-06-2022,"1,801.82","1,825.86","1,777.13","1,805.20","8,85,03,85,937","2,18,54,42,27,814"
04-06-2022,"1,775.22","1,810.30","1,751.53","1,801.61","8,67,79,51,273","2,18,08,66,98,232"
03-06-2022,"1,834.14","1,840.06","1,746.51","1,775.08","14,87,80,01,811","2,14,85,31,97,853"
02-06-2022,"1,822.41","1,845.31","1,789.66","1,834.15","17,06,50,41,354","2,21,97,95,36,504"
01-06-2022,"1,942.05","1,965.17","1,776.05","1,823.57","21,03,77,97,760","2,20,67,54,68,264"
31-05-2022,"1,996.41","2,005.49","1,932.35","1,942.33","18,36,31,15,560","2,35,02,18,20,715"
30-05-2022,"1,811.89","2,005.21","1,804.46","1,996.44","19,58,08,08,705","2,41,54,39,51,897"
29-05-2022,"1,792.18","1,818.78","1,765.94","1,812.03","10,64,25,56,101","2,19,20,93,58,147"
28-05-2022,"1,762.48","1,800.47","1,724.64","1,792.42","12,89,77,02,711","2,16,81,33,74,963"
27-05-2022,"1,802.54","1,814.66","1,721.26","1,724.92","25,47,07,60,032","2,08,62,70,71,823"
26-05-2022,"1,945.03","1,962.17","1,759.20","1,803.91","23,45,86,81,818","2,18,15,74,54,743"
25-05-2022,"1,978.68","2,014.37","1,943.94","1,944.83","13,36,45,45,730","2,35,17,41,41,324"
24-05-2022,"1,972.39","1,991.54","1,920.69","1,978.98","13,05,71,09,007","2,39,27,86,14,834"
23-05-2022,"2,042.34","2,080.33","1,964.39","1,972.18","16,43,45,29,708","2,38,43,10,20,387"
22-05-2022,"1,974.67","2,047.19","1,966.04","2,043.17","10,94,11,23,403","2,46,98,68,47,793"
21-05-2022,"1,961.02","1,985.40","1,944.27","1,974.52","8,54,68,22,406","2,38,66,25,41,735"
20-05-2022,"2,018.00","2,054.80","1,926.68","1,961.32","15,89,24,82,289","2,37,04,15,03,833"
19-05-2022,"1,916.15","2,028.39","1,907.02","2,018.34","18,73,42,47,914","2,43,90,69,56,357"
18-05-2022,"2,090.46","2,102.33","1,916.66","1,916.66","17,74,09,65,589","2,31,59,48,42,726"
17-05-2022,"2,022.88","2,113.06","2,015.97","2,090.41","18,50,99,29,297","2,52,56,21,57,297"
16-05-2022,"2,145.84","2,145.84","1,988.81","2,022.73","21,45,95,52,191","2,44,35,78,79,748"
15-05-2022,"2,056.18","2,147.19","2,008.16","2,145.71","14,84,60,88,335","2,59,18,64,64,087"
14-05-2022,"2,014.28","2,063.43","1,956.57","2,056.27","15,45,70,44,616","2,48,35,62,65,278"
13-05-2022,"1,960.12","2,139.71","1,941.98","2,014.42","24,81,60,96,567","2,43,27,47,21,467"
12-05-2022,"2,072.50","2,170.46","1,748.30","1,961.70","42,46,34,86,402","2,36,88,20,74,239"
11-05-2022,"2,342.75","2,441.08","2,018.86","2,072.11","45,74,33,99,154","2,50,18,69,37,448"
10-05-2022,"2,242.65","2,450.76","2,206.76","2,343.51","38,20,20,99,639","2,82,92,49,38,115"
09-05-2022,"2,518.51","2,528.26","2,238.06","2,245.43","36,33,35,67,678","2,71,05,43,31,837"
08-05-2022,"2,636.12","2,638.83","2,498.43","2,517.46","20,80,22,69,935","3,03,85,90,41,427"
07-05-2022,"2,694.99","2,696.65","2,599.52","2,636.09","13,36,92,76,367","3,18,14,29,76,736"
06-05-2022,"2,748.93","2,754.84","2,645.34","2,694.98","21,02,75,99,270","3,25,21,41,99,379"
05-05-2022,"2,940.23","2,948.96","2,704.92","2,749.21","22,64,29,25,048","3,31,72,24,38,860"
04-05-2022,"2,783.13","2,956.69","2,779.27","2,940.64","18,18,67,49,944","3,54,78,19,69,604"
03-05-2022,"2,857.15","2,859.19","2,762.12","2,783.48","13,02,60,93,219","3,35,78,33,85,600"
02-05-2022,"2,827.61","2,874.15","2,785.52","2,857.41","18,60,97,41,545","3,44,66,42,13,659"
01-05-2022,"2,729.99","2,838.70","2,728.08","2,827.76","15,33,27,30,152","3,41,04,98,85,442"
30-04-2022,"2,815.53","2,836.83","2,727.41","2,730.19","13,52,09,41,867","3,29,24,56,87,215"
29-04-2022,"2,936.78","2,943.45","2,782.44","2,815.60","18,77,10,41,399","3,39,50,82,49,529"
28-04-2022,"2,888.85","2,973.13","2,861.82","2,936.94","18,44,35,24,633","3,54,09,99,98,307"
27-04-2022,"2,808.65","2,911.88","2,802.27","2,888.93","17,41,92,84,041","3,48,27,28,74,148"
26-04-2022,"3,008.95","3,026.42","2,786.25","2,808.30","19,05,20,45,399","3,38,51,47,69,949"
25-04-2022,"2,922.99","3,018.42","2,804.51","3,009.39","22,33,26,90,614","3,62,71,48,96,494"
24-04-2022,"2,937.35","2,961.88","2,922.13","2,922.73","9,69,68,29,579","3,52,23,09,55,094"
23-04-2022,"2,964.80","2,975.32","2,926.74","2,938.11","9,11,69,55,609","3,54,04,20,65,766"
22-04-2022,"2,986.94","3,024.85","2,942.36","2,964.84","16,78,27,95,477","3,57,22,55,21,174"
21-04-2022,"3,077.83","3,173.45","2,962.41","2,987.48","20,78,35,91,093","3,59,91,39,41,107"
20-04-2022,"3,103.93","3,157.89","3,045.29","3,077.75","15,54,73,62,265","3,70,74,78,99,753"
19-04-2022,"3,057.57","3,125.08","3,035.54","3,104.11","14,15,60,35,096","3,73,88,15,45,796"
18-04-2022,"2,993.48","3,062.52","2,893.91","3,057.61","18,62,93,81,299","3,68,23,95,02,264"
17-04-2022,"3,061.88","3,075.78","2,989.04","2,993.40","10,46,30,91,281","3,60,46,69,21,074"
16-04-2022,"3,041.12","3,074.89","3,016.42","3,062.31","8,76,67,10,365","3,68,72,35,05,202"
15-04-2022,"3,020.13","3,044.29","3,001.12","3,040.92","11,25,66,51,536","3,66,10,68,78,801"
14-04-2022,"3,117.82","3,139.93","2,988.44","3,019.91","15,82,14,19,931","3,63,53,71,33,351"
13-04-2022,"3,029.88","3,123.58","3,006.48","3,118.34","16,08,84,73,629","3,75,34,47,30,159"
12-04-2022,"2,981.42","3,077.45","2,957.87","3,030.38","20,23,57,07,410","3,64,71,56,02,736"
11-04-2022,"3,209.58","3,214.46","2,962.76","2,981.05","21,89,18,04,831","3,58,73,90,23,179"
10-04-2022,"3,261.29","3,303.00","3,211.87","3,211.87","10,42,70,54,790","3,86,47,18,27,351"
09-04-2022,"3,191.98","3,261.96","3,187.47","3,261.92","9,90,81,12,156","3,92,45,00,14,876"
08-04-2022,"3,233.27","3,301.61","3,179.14","3,192.07","17,55,70,50,669","3,84,00,42,66,017"
07-04-2022,"3,172.20","3,263.47","3,155.58","3,233.27","16,74,54,96,605","3,88,91,73,01,310"
06-04-2022,"3,411.67","3,411.67","3,171.20","3,171.69","25,63,25,63,639","3,81,46,69,03,809"
05-04-2022,"3,521.24","3,546.71","3,410.55","3,411.79","16,68,15,03,199","4,10,29,84,23,739"
04-04-2022,"3,522.36","3,535.15","3,422.00","3,521.24","18,20,99,69,743","4,23,41,30,08,036"
03-04-2022,"3,444.81","3,573.96","3,421.26","3,522.83","15,33,38,08,649","4,23,55,70,81,705"
02-04-2022,"3,449.79","3,521.28","3,442.00","3,445.06","23,57,15,56,215","4,14,15,99,02,497"
01-04-2022,"3,282.58","3,467.56","3,223.89","3,449.55","20,98,29,88,937","4,14,65,40,32,151"
31-03-2022,"3,385.29","3,435.13","3,272.93","3,281.64","17,68,54,95,686","3,94,42,59,28,251"
30-03-2022,"3,401.53","3,435.29","3,349.24","3,385.16","15,30,25,06,131","4,06,82,19,18,325"
29-03-2022,"3,335.02","3,470.19","3,335.02","3,401.99","19,53,33,23,636","4,08,79,84,91,703"
28-03-2022,"3,292.32","3,424.02","3,279.03","3,336.63","20,62,04,50,770","4,00,90,01,40,647"
27-03-2022,"3,143.80","3,291.58","3,130.00","3,291.58","13,43,18,66,834","3,95,44,19,24,036"
26-03-2022,"3,106.41","3,146.83","3,091.83","3,143.18","8,87,64,20,740","3,77,57,10,96,915"
25-03-2022,"3,108.45","3,183.96","3,087.49","3,106.67","17,03,05,03,831","3,73,14,39,66,537"
24-03-2022,"3,031.06","3,118.39","3,012.33","3,108.06","18,07,05,03,166","3,73,26,86,85,628"
23-03-2022,"2,973.15","3,036.75","2,933.31","3,031.07","16,00,87,67,658","3,63,98,10,70,562"
22-03-2022,"2,897.77","3,040.38","2,892.54","2,973.13","16,83,05,39,230","3,56,98,34,58,904"
21-03-2022,"2,860.10","2,954.56","2,838.25","2,897.98","15,20,61,16,098","3,47,92,07,23,063"
20-03-2022,"2,946.55","2,956.97","2,826.11","2,860.46","12,68,47,27,326","3,43,37,78,33,604"
19-03-2022,"2,944.72","2,979.99","2,910.80","2,946.26","11,57,64,63,120","3,53,63,78,51,553"
18-03-2022,"2,814.43","2,973.62","2,774.86","2,945.34","15,83,08,79,093","3,53,48,80,93,017"
17-03-2022,"2,771.96","2,826.16","2,751.56","2,814.85","12,68,52,65,194","3,37,78,90,77,518"
16-03-2022,"2,620.03","2,781.31","2,610.76","2,772.06","17,91,51,09,769","3,32,61,57,47,238"
15-03-2022,"2,590.67","2,662.33","2,515.77","2,620.15","12,86,11,05,614","3,14,35,34,15,766"
14-03-2022,"2,518.49","2,604.03","2,505.30","2,590.70","11,24,43,98,839","3,10,78,46,28,715"
13-03-2022,"2,573.49","2,594.55","2,503.89","2,518.94","8,63,20,00,379","3,02,14,28,44,336"
12-03-2022,"2,559.66","2,606.44","2,559.13","2,574.75","6,53,29,96,574","3,08,80,26,88,253"
11-03-2022,"2,608.27","2,664.56","2,534.69","2,559.56","12,38,24,19,582","3,06,94,56,46,022"
10-03-2022,"2,729.12","2,729.12","2,566.19","2,608.05","13,29,24,77,213","3,12,72,51,32,203"
09-03-2022,"2,577.17","2,761.80","2,573.66","2,729.78","14,17,36,65,398","3,27,28,46,46,384"
08-03-2022,"2,497.72","2,618.17","2,489.76","2,576.75","13,92,29,22,903","3,08,90,16,34,237"
07-03-2022,"2,555.30","2,639.94","2,455.59","2,497.77","14,59,40,98,731","2,99,39,98,38,914"
06-03-2022,"2,664.94","2,673.64","2,555.04","2,555.04","8,87,29,76,607","3,06,22,94,30,306"
05-03-2022,"2,618.47","2,679.10","2,596.99","2,664.83","8,07,23,68,396","3,19,35,28,20,653"
04-03-2022,"2,834.99","2,835.18","2,587.75","2,617.16","14,49,69,39,024","3,13,60,41,05,839"
03-03-2022,"2,950.16","2,964.67","2,797.32","2,834.47","13,09,11,99,728","3,39,60,52,20,817"
02-03-2022,"2,972.47","3,026.87","2,919.94","2,950.12","16,63,65,17,503","3,53,42,15,74,640"
01-03-2022,"2,919.78","3,029.65","2,868.94","2,972.49","18,75,74,25,786","3,56,06,09,28,142"
28-02-2022,"2,621.17","2,929.18","2,586.39","2,919.20","19,26,61,24,733","3,49,63,87,04,204"
27-02-2022,"2,780.50","2,831.13","2,581.62","2,621.80","16,15,08,57,254","3,13,98,31,81,396"
26-02-2022,"2,764.99","2,849.42","2,745.01","2,781.11","11,72,46,48,351","3,33,02,41,81,663"
25-02-2022,"2,598.44","2,821.97","2,579.21","2,764.54","17,20,89,02,048","3,31,00,15,74,996"
24-02-2022,"2,588.17","2,689.05","2,308.91","2,598.07","29,31,23,42,666","3,11,03,50,19,270"
23-02-2022,"2,639.45","2,741.37","2,587.41","2,590.36","13,38,26,37,240","3,10,07,70,26,340"
22-02-2022,"2,572.90","2,648.92","2,510.68","2,639.30","16,36,02,00,507","3,15,89,92,23,813"
21-02-2022,"2,627.67","2,752.46","2,568.25","2,573.82","18,64,63,92,740","3,08,02,69,42,925"
20-02-2022,"2,763.76","2,763.76","2,585.95","2,628.65","11,64,14,37,834","3,14,55,35,42,349"
19-02-2022,"2,784.87","2,826.35","2,707.38","2,763.70","9,77,41,83,169","3,30,67,66,02,382"
18-02-2022,"2,884.34","2,937.31","2,761.64","2,785.73","15,74,81,73,433","3,33,27,44,82,393"
17-02-2022,"3,126.86","3,154.62","2,861.85","2,881.48","15,86,02,06,214","3,44,69,14,05,366"
16-02-2022,"3,180.45","3,181.62","3,055.17","3,127.83","12,35,24,06,833","3,74,11,78,32,127"
15-02-2022,"2,933.73","3,185.52","2,917.86","3,179.88","13,92,12,57,873","3,80,30,02,50,254"
14-02-2022,"2,880.19","2,957.96","2,840.26","2,933.48","12,16,45,52,172","3,50,79,21,59,064"
13-02-2022,"2,916.79","2,947.78","2,845.40","2,883.46","9,05,49,63,563","3,44,77,22,60,795"
12-02-2022,"2,927.39","2,980.08","2,870.18","2,917.36","11,25,43,55,757","3,48,78,57,33,007"
11-02-2022,"3,077.41","3,127.45","2,888.71","2,927.38","16,04,38,81,065","3,49,94,42,59,218"
10-02-2022,"3,240.11","3,271.32","3,070.38","3,077.48","18,62,94,85,080","3,67,84,53,86,121"
09-02-2022,"3,121.18","3,263.16","3,063.16","3,239.46","13,95,13,08,490","3,87,16,19,15,316"
08-02-2022,"3,143.01","3,219.47","3,038.38","3,122.61","17,13,60,80,906","3,73,15,44,27,925"
07-02-2022,"3,057.42","3,182.53","3,002.93","3,142.47","15,19,70,63,785","3,75,48,55,69,686"
06-02-2022,"3,014.96","3,061.26","2,965.43","3,057.48","9,46,60,18,022","3,65,28,83,02,067"
05-02-2022,"2,984.45","3,054.13","2,966.78","3,014.65","13,10,20,93,957","3,60,13,03,44,738"
04-02-2022,"2,681.06","2,983.59","2,675.44","2,983.59","18,98,72,23,729","3,56,37,97,09,501"
03-02-2022,"2,682.23","2,712.48","2,587.78","2,679.16","12,75,55,05,065","3,19,98,01,25,796"
02-02-2022,"2,791.96","2,802.21","2,630.12","2,682.85","13,87,63,01,217","3,20,38,49,32,826"
01-02-2022,"2,687.90","2,802.32","2,682.62","2,792.12","13,19,48,46,235","3,33,39,52,96,200"
31-01-2022,"2,603.26","2,697.74","2,489.07","2,688.28","13,77,82,34,614","3,20,95,98,88,865"
30-01-2022,"2,598.56","2,631.41","2,550.46","2,603.47","9,50,12,21,177","3,10,79,87,80,839"
29-01-2022,"2,546.59","2,627.61","2,526.99","2,597.08","11,17,20,62,661","3,10,00,14,94,765"
28-01-2022,"2,421.65","2,548.78","2,367.83","2,547.09","14,66,62,27,351","3,03,99,95,33,601"
27-01-2022,"2,467.19","2,510.45","2,328.45","2,423.00","16,12,65,22,783","2,89,15,62,64,094"
26-01-2022,"2,455.58","2,705.78","2,417.68","2,468.03","21,22,99,09,340","2,94,49,64,73,175"
25-01-2022,"2,440.39","2,498.51","2,359.38","2,455.93","16,17,97,76,932","2,93,01,99,02,304"
24-01-2022,"2,535.89","2,537.21","2,172.30","2,440.35","28,22,08,04,648","2,91,12,77,19,901"
23-01-2022,"2,406.92","2,542.14","2,381.52","2,535.04","16,48,14,89,511","3,02,38,92,63,381"
22-01-2022,"2,561.15","2,615.25","2,330.25","2,405.18","27,36,96,92,036","2,86,86,66,55,647"
21-01-2022,"3,002.96","3,029.08","2,496.81","2,557.93","26,79,62,91,874","3,05,05,01,89,407"
20-01-2022,"3,095.27","3,265.34","3,000.91","3,001.12","10,64,59,22,764","3,57,86,29,01,302"
19-01-2022,"3,163.85","3,171.16","3,055.21","3,095.83","13,18,74,24,144","3,69,11,36,17,589"
18-01-2022,"3,212.29","3,236.02","3,096.12","3,164.03","13,02,41,54,091","3,77,20,22,94,416"
17-01-2022,"3,350.95","3,355.82","3,157.22","3,212.30","12,34,43,09,617","3,82,91,42,38,639"
16-01-2022,"3,330.39","3,376.40","3,291.56","3,350.92","9,50,59,34,874","3,99,39,21,36,112"
15-01-2022,"3,309.84","3,364.54","3,278.67","3,330.53","9,61,99,99,078","3,96,91,66,29,873"
14-01-2022,"3,248.65","3,330.77","3,203.82","3,310.00","13,56,29,57,230","3,94,42,52,10,962"
13-01-2022,"3,372.10","3,396.97","3,247.92","3,248.29","15,29,44,66,275","3,87,02,72,70,412"
12-01-2022,"3,238.45","3,401.22","3,216.72","3,372.26","16,66,28,71,689","4,01,75,23,80,546"
11-01-2022,"3,082.99","3,247.51","3,061.14","3,238.11","15,21,14,47,193","3,85,72,68,06,148"
10-01-2022,"3,157.57","3,177.21","2,947.68","3,083.10","19,53,57,44,145","3,67,21,92,83,311"
09-01-2022,"3,091.70","3,206.79","3,075.91","3,157.75","12,33,46,83,863","3,76,06,86,12,894"
08-01-2022,"3,193.50","3,240.30","3,020.88","3,091.97","16,03,77,32,700","3,68,19,24,21,487"
07-01-2022,"3,417.84","3,420.46","3,117.38","3,193.21","24,49,41,79,209","3,80,20,43,21,962"
06-01-2022,"3,549.71","3,549.71","3,335.38","3,418.41","24,29,37,91,313","4,06,97,17,21,364"
05-01-2022,"3,794.27","3,842.06","3,456.75","3,550.39","18,06,13,38,502","4,22,63,63,79,036"
04-01-2022,"3,761.36","3,876.79","3,723.35","3,794.06","14,03,09,25,983","4,51,59,14,66,825"
03-01-2022,"3,829.54","3,836.20","3,698.05","3,761.38","12,08,07,77,893","4,47,65,07,92,404"
02-01-2022,"3,769.30","3,836.16","3,727.36","3,829.57","9,88,14,71,548","4,55,71,35,70,381"
01-01-2022,"3,683.05","3,769.92","3,682.29","3,769.70","9,77,61,91,466","4,48,53,76,15,143"
31-12-2021,"3,713.43","3,807.29","3,636.87","3,682.63","14,15,72,85,268","4,38,12,80,03,491"
30-12-2021,"3,632.22","3,767.56","3,595.20","3,713.85","12,92,53,77,999","4,41,79,25,12,827"
29-12-2021,"3,797.44","3,827.98","3,612.80","3,628.53","15,72,25,55,672","4,31,59,36,92,098"
28-12-2021,"4,037.54","4,037.54","3,769.28","3,800.89","17,29,94,72,803","4,52,04,31,98,574"
27-12-2021,"4,064.75","4,126.00","4,033.49","4,037.55","11,42,43,60,002","4,80,13,42,13,401"
26-12-2021,"4,094.15","4,105.02","4,013.03","4,067.33","11,19,72,44,172","4,83,62,01,88,465"
25-12-2021,"4,049.78","4,138.57","4,027.93","4,093.28","10,89,47,85,525","4,86,65,05,26,450"
24-12-2021,"4,111.34","4,134.11","4,029.06","4,047.98","12,76,90,90,623","4,81,21,01,99,545"
23-12-2021,"3,981.96","4,149.03","3,897.23","4,108.02","18,00,72,73,742","4,88,29,10,28,084"
22-12-2021,"4,018.70","4,073.79","3,947.69","3,982.10","13,92,17,56,199","4,73,27,00,48,864"
21-12-2021,"3,938.46","4,058.82","3,918.84","4,020.26","16,38,85,55,198","4,77,75,13,86,115"
20-12-2021,"3,923.70","3,980.10","3,759.40","3,933.84","21,58,96,90,675","4,67,42,85,65,001"
19-12-2021,"3,960.87","4,018.66","3,894.40","3,922.59","16,16,77,85,597","4,66,03,76,04,379"
18-12-2021,"3,880.29","3,993.83","3,774.62","3,960.86","19,53,08,95,889","4,70,53,05,55,466"
17-12-2021,"3,959.01","3,992.79","3,711.42","3,879.49","23,14,35,41,098","4,60,81,07,66,341"
16-12-2021,"4,020.41","4,110.37","3,956.06","3,962.47","19,82,55,31,254","4,70,61,39,62,761"
15-12-2021,"3,862.25","4,086.37","3,664.72","4,018.39","26,41,11,88,833","4,77,20,12,43,362"
14-12-2021,"3,782.82","3,866.63","3,700.10","3,745.44","23,83,67,59,957","4,44,72,42,20,347"
13-12-2021,"4,136.36","4,145.96","3,680.61","3,784.23","23,99,98,41,386","4,49,29,14,43,953"
12-12-2021,"4,084.81","4,173.61","3,993.06","4,134.45","14,05,76,03,914","4,90,81,68,32,310"
11-12-2021,"3,909.67","4,095.65","3,846.05","4,084.45","19,13,15,02,454","4,84,82,48,10,240"
10-12-2021,"4,113.59","4,227.11","3,897.77","3,908.50","28,01,45,95,631","4,63,88,62,45,130"
09-12-2021,"4,433.03","4,482.31","4,078.84","4,119.82","22,29,61,31,874","4,88,91,13,69,093"
08-12-2021,"4,311.67","4,453.11","4,234.54","4,439.36","18,70,43,15,119","5,26,77,42,33,712"
07-12-2021,"4,358.59","4,428.59","4,264.32","4,315.06","22,36,62,13,354","5,11,96,87,14,781"
06-12-2021,"4,199.00","4,375.52","3,930.81","4,358.74","28,22,95,18,513","5,17,09,34,72,536"
05-12-2021,"4,119.63","4,246.92","4,040.22","4,198.32","25,53,30,62,707","4,98,00,78,75,686"
04-12-2021,"4,227.76","4,242.73","3,525.49","4,119.59","38,47,89,99,182","4,88,61,36,45,062"
03-12-2021,"4,514.36","4,647.29","4,100.15","4,220.71","25,87,95,91,528","5,00,55,23,13,217"
02-12-2021,"4,586.33","4,628.92","4,441.51","4,511.30","21,50,26,71,027","5,34,95,62,08,694"
01-12-2021,"4,623.68","4,780.73","4,530.27","4,586.99","27,63,48,26,695","5,43,87,12,23,795"
30-11-2021,"4,447.77","4,753.27","4,358.07","4,631.48","28,62,63,54,111","5,49,08,57,70,691"
29-11-2021,"4,296.95","4,460.85","4,284.50","4,445.11","19,08,64,75,837","5,26,93,12,91,117"
28-11-2021,"4,101.65","4,297.92","3,989.97","4,294.45","15,95,31,26,340","5,09,01,67,08,179"
27-11-2021,"4,043.00","4,187.68","4,033.51","4,096.91","16,51,56,93,874","4,85,54,80,14,481"
26-11-2021,"4,522.21","4,550.84","3,933.51","4,030.91","26,28,17,95,488","4,77,67,20,51,593"
25-11-2021,"4,271.39","4,550.52","4,249.77","4,274.74","18,70,53,58,318","5,06,47,26,32,401"
24-11-2021,"4,340.04","4,376.88","4,176.18","4,239.98","21,83,80,37,128","5,02,28,51,05,696"
23-11-2021,"4,089.68","4,385.48","4,069.77","4,340.76","22,13,34,97,059","5,14,21,79,59,090"
22-11-2021,"4,266.51","4,302.02","4,033.57","4,088.46","19,75,22,18,877","4,84,27,52,18,142"
21-11-2021,"4,412.20","4,422.49","4,255.46","4,269.73","14,09,48,31,413","5,05,69,02,93,990"
20-11-2021,"4,298.35","4,434.39","4,209.24","4,409.93","15,44,82,61,277","5,22,23,62,91,601"
19-11-2021,"3,995.73","4,311.71","3,982.92","4,298.31","20,62,62,69,711","5,08,96,05,24,908"
18-11-2021,"4,287.80","4,343.56","3,959.23","4,000.65","21,38,32,50,893","4,73,66,32,92,938"
17-11-2021,"4,213.91","4,300.31","4,107.13","4,287.59","22,18,34,61,850","5,07,57,93,84,616"
16-11-2021,"4,570.48","4,891.70","4,144.33","4,216.37","27,41,75,02,801","4,99,09,05,12,787"
15-11-2021,"4,627.09","4,764.64","4,546.60","4,557.50","16,27,58,51,299","5,39,41,07,30,883"
14-11-2021,"4,648.63","4,689.84","4,516.94","4,626.36","12,17,29,62,219","5,47,49,92,59,423"
13-11-2021,"4,666.72","4,702.12","4,582.18","4,651.46","14,45,74,36,261","5,50,40,85,39,446"
12-11-2021,"4,724.31","4,808.74","4,510.92","4,667.12","18,31,60,60,208","5,52,19,93,80,998"
11-11-2021,"4,635.45","4,778.06","4,580.99","4,730.38","17,93,32,01,129","5,59,62,17,26,330"
10-11-2021,"4,733.36","4,859.50","4,485.09","4,636.17","22,74,81,60,545","5,48,41,42,96,327"
09-11-2021,"4,810.07","4,837.59","4,718.04","4,735.07","20,83,41,72,627","5,60,04,92,80,556"
08-11-2021,"4,619.65","4,822.36","4,619.65","4,812.09","19,29,08,96,267","5,69,09,43,30,697"
07-11-2021,"4,523.98","4,640.92","4,510.98","4,620.55","13,54,13,76,033","5,46,38,16,71,971"
06-11-2021,"4,482.65","4,531.00","4,334.97","4,521.58","14,42,90,76,700","5,34,61,68,43,813"
05-11-2021,"4,537.42","4,570.90","4,447.49","4,486.24","15,08,60,03,586","5,30,37,88,99,238"
04-11-2021,"4,604.68","4,606.52","4,426.62","4,537.32","18,41,52,44,464","5,36,35,68,41,434"
03-11-2021,"4,589.68","4,664.91","4,462.98","4,607.19","21,22,04,63,155","5,44,55,51,14,009"
02-11-2021,"4,322.50","4,599.95","4,288.69","4,584.80","20,79,44,48,222","5,41,84,65,40,463"
01-11-2021,"4,288.22","4,377.32","4,160.97","4,324.63","17,98,52,88,261","5,11,04,07,80,623"
31-10-2021,"4,322.74","4,394.45","4,179.02","4,288.07","17,49,81,60,238","5,06,66,36,36,947"
30-10-2021,"4,414.24","4,426.85","4,252.49","4,325.65","14,61,54,90,626","5,11,04,56,75,623"
29-10-2021,"4,288.69","4,455.74","4,271.71","4,414.75","22,96,76,41,914","5,21,51,26,15,610"
28-10-2021,"3,924.82","4,293.15","3,905.71","4,287.32","25,95,81,54,575","5,06,40,21,98,179"
27-10-2021,"4,132.17","4,299.15","3,930.26","3,930.26","26,21,95,30,404","4,64,17,50,61,361"
26-10-2021,"4,217.34","4,289.13","4,106.82","4,131.10","17,15,77,14,562","4,87,84,01,82,030"
25-10-2021,"4,084.43","4,236.67","4,072.03","4,217.88","15,99,57,27,040","4,98,03,08,01,217"
24-10-2021,"4,171.86","4,185.73","3,967.12","4,087.90","14,97,80,83,638","4,82,62,88,47,456"
23-10-2021,"3,971.36","4,171.66","3,944.63","4,171.66","14,78,15,37,792","4,92,46,21,96,227"
22-10-2021,"4,055.69","4,162.98","3,908.34","3,970.18","19,43,29,37,968","4,68,62,39,12,328"
21-10-2021,"4,161.71","4,366.09","4,032.48","4,054.32","28,22,06,61,820","4,78,50,09,48,880"
20-10-2021,"3,877.73","4,167.47","3,833.29","4,155.99","20,33,83,19,988","4,90,44,42,80,909"
19-10-2021,"3,747.16","3,883.93","3,736.78","3,877.65","15,99,87,57,133","4,57,54,57,64,474"
18-10-2021,"3,847.73","3,888.21","3,686.75","3,748.76","17,38,62,04,158","4,42,28,68,90,171"
17-10-2021,"3,829.86","3,914.90","3,660.72","3,847.10","15,90,80,90,346","4,53,83,86,94,184"
16-10-2021,"3,865.67","3,962.45","3,805.89","3,830.38","16,57,80,95,629","4,51,81,41,43,160"
15-10-2021,"3,790.15","3,895.47","3,735.36","3,862.63","20,96,68,41,512","4,55,56,65,04,000"
14-10-2021,"3,604.96","3,819.26","3,590.28","3,786.01","19,44,34,99,909","4,46,47,48,97,131"
13-10-2021,"3,492.75","3,607.74","3,417.60","3,606.20","16,21,12,75,589","4,25,21,87,03,480"
12-10-2021,"3,546.48","3,546.48","3,407.34","3,492.57","18,10,95,78,443","4,11,78,10,81,166"
11-10-2021,"3,419.73","3,622.29","3,385.76","3,545.35","18,57,91,89,588","4,17,95,65,26,087"
10-10-2021,"3,575.02","3,603.24","3,414.97","3,425.85","16,17,17,46,693","4,03,82,25,90,446"
09-10-2021,"3,560.00","3,628.24","3,544.64","3,575.72","12,70,70,36,942","4,21,44,01,73,778"
08-10-2021,"3,587.83","3,667.96","3,547.83","3,563.76","16,22,20,29,488","4,19,98,31,93,014"
07-10-2021,"3,576.81","3,650.01","3,479.91","3,587.97","19,09,03,22,927","4,22,78,88,97,812"
